prior,trial,true_cell,detected,n_missions,cost_used,final_p_true,final_entropy,update_form,round,split
P8_mixed_wit_vague,7,908,True,8,514.0,0.0005405498148525535,6.441170098649506,lik_x2,0,train
P8_mixed_wit_vague,8,261,False,12,526.0,0.0004275111207659522,6.4597154055080495,lik_x2,0,train
P8_mixed_wit_vague,9,659,False,12,526.0,0.0001757167804168181,6.4597154055080495,lik_x2,0,train
P8_mixed_wit_vague,10,570,False,12,526.0,0.00375888894480528,6.4597154055080495,lik_x2,0,train
P8_mixed_wit_vague,11,1200,True,7,502.0,0.0009078569546349518,6.43957425770237,lik_x2,0,train
P9_mixed_wit_uniform30,0,901,False,6,530.0,0.00046906242010118454,7.244183848909593,lik_x2,0,train
P9_mixed_wit_uniform30,1,619,True,4,258.0,0.0023744058337371666,7.223308789587504,lik_x2,0,train
P9_mixed_wit_uniform30,2,1008,False,6,530.0,0.0011003748430534856,7.244183848909593,lik_x2,0,train
P9_mixed_wit_uniform30,3,812,True,2,104.0,0.001839133476993859,7.206705313558849,lik_x2,0,train
P9_mixed_wit_uniform30,4,155,False,6,530.0,0.0004506393151267836,7.244183848909593,lik_x2,0,train
P9_mixed_wit_uniform30,5,1553,False,6,530.0,0.0002866147954348768,7.244183848909593,lik_x2,0,train
P9_mixed_wit_uniform30,6,864,False,6,530.0,0.00016926257168753842,7.244183848909593,lik_x2,0,train
P9_mixed_wit_uniform30,7,908,False,6,530.0,0.001329871815369145,7.244183848909593,lik_x2,0,train
P9_mixed_wit_uniform30,8,261,False,6,530.0,0.0008320214536957802,7.244183848909593,lik_x2,0,train
P9_mixed_wit_uniform30,9,659,True,5,518.0,0.0014217905585530034,7.239536593785012,lik_x2,0,train
P9_mixed_wit_uniform30,10,570,True,5,518.0,0.00036789019653620566,7.239536593785012,lik_x2,0,train
P9_mixed_wit_uniform30,11,1200,False,6,530.0,0.00044482814008835013,7.244183848909593,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,0,901,False,7,527.0,0.0005069902098039723,7.331751513729495,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,1,619,True,4,337.0,0.001859811333915909,7.330964029748575,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,2,1008,False,7,527.0,0.0009286972202678348,7.331751513729495,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,3,812,True,2,104.0,0.0014729055722226315,7.331212209804731,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,4,155,False,7,527.0,0.0004946838584005192,7.331751513729495,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,5,1553,False,7,527.0,0.0003851179963530506,7.331751513729495,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,6,864,False,7,527.0,0.0003004382671134311,7.331751513729495,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,7,908,False,7,527.0,0.0010819976759331225,7.331751513729495,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,8,261,False,7,527.0,0.0007494412743058254,7.331751513729495,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,9,659,False,7,527.0,0.00011483763887593009,7.331751513729495,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,10,570,True,4,337.0,0.001787215155650768,7.330964029748575,lik_x2,0,train
P10_mixed_wit_uniform50_temp2,11,1200,False,7,527.0,0.0004908020826526575,7.331751513729495,lik_x2,0,train
P3_quadratic_nowit_informative,0,901,False,12,506.0,0.0014185983780232176,6.760588409927636,explore_x1_5,0,train
P3_quadratic_nowit_informative,1,619,False,12,506.0,0.004086699816813324,6.760588409927636,explore_x1_5,0,train
P3_quadratic_nowit_informative,2,1008,False,12,506.0,0.001392575537591443,6.760588409927636,explore_x1_5,0,train
P3_quadratic_nowit_informative,3,812,True,1,16.0,0.0040041666689597565,6.580665615539849,explore_x1_5,0,train
P3_quadratic_nowit_informative,4,155,False,12,506.0,0.000585509937394738,6.760588409927636,explore_x1_5,0,train
P3_quadratic_nowit_informative,5,1553,False,12,506.0,0.00020489007242776767,6.760588409927636,explore_x1_5,0,train
P3_quadratic_nowit_informative,6,864,False,12,506.0,0.0014333246240870188,6.760588409927636,explore_x1_5,0,train
P3_quadratic_nowit_informative,7,908,True,6,370.0,0.0005981648467840953,6.706384975469869,explore_x1_5,0,train
P3_quadratic_nowit_informative,8,261,False,12,506.0,0.0016009999221189904,6.760588409927636,explore_x1_5,0,train
P3_quadratic_nowit_informative,9,659,True,1,16.0,0.0033750666122464253,6.580665615539849,explore_x1_5,0,train
P3_quadratic_nowit_informative,10,570,False,12,506.0,0.003512504548584255,6.760588409927636,explore_x1_5,0,train
P3_quadratic_nowit_informative,11,1200,False,12,506.0,0.0010483170420304338,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,0,901,False,12,506.0,0.0014185983780232176,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,1,619,False,12,506.0,0.004086699816813324,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,2,1008,True,6,370.0,0.0028657760846388584,6.706384975469869,explore_x1_5,0,train
P4_quadratic_wit_informative,3,812,False,12,506.0,0.00036614525278416866,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,4,155,False,12,506.0,0.000585509937394738,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,5,1553,False,12,506.0,0.00020489007242776767,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,6,864,False,12,506.0,0.0014333246240870188,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,7,908,True,5,238.0,0.0014489351141205424,6.702191754733543,explore_x1_5,0,train
P4_quadratic_wit_informative,8,261,False,12,506.0,0.0016009999221189904,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,9,659,True,6,370.0,0.0001284575445772934,6.706384975469869,explore_x1_5,0,train
P4_quadratic_wit_informative,10,570,False,12,506.0,0.003512504548584255,6.760588409927636,explore_x1_5,0,train
P4_quadratic_wit_informative,11,1200,False,12,506.0,0.0010483170420304338,6.760588409927636,explore_x1_5,0,train
P5_mixed_nowit_informative,0,901,False,9,530.0,0.001516820958163412,6.856715631119378,explore_x1_5,0,train
P5_mixed_nowit_informative,1,619,False,9,530.0,0.003138981877012202,6.856715631119378,explore_x1_5,0,train
P5_mixed_nowit_informative,2,1008,False,9,530.0,0.0011122648193924636,6.856715631119378,explore_x1_5,0,train
P5_mixed_nowit_informative,3,812,True,1,16.0,0.003095221121495035,6.774561365820095,explore_x1_5,0,train
P5_mixed_nowit_informative,4,155,False,9,530.0,0.000861017782476409,6.856715631119378,explore_x1_5,0,train
P5_mixed_nowit_informative,5,1553,False,9,530.0,0.0003606849500573542,6.856715631119378,explore_x1_5,0,train
P5_mixed_nowit_informative,6,864,False,9,530.0,0.0001486993370228566,6.856715631119378,explore_x1_5,0,train
P5_mixed_nowit_informative,7,908,True,3,244.0,0.0026976828479900617,6.814902716963635,explore_x1_5,0,train
P5_mixed_nowit_informative,8,261,False,9,530.0,0.0014930517346193586,6.856715631119378,explore_x1_5,0,train
P5_mixed_nowit_informative,9,659,True,1,16.0,0.00267529957753668,6.774561365820095,explore_x1_5,0,train
P5_mixed_nowit_informative,10,570,False,9,530.0,0.0028023544164240423,6.856715631119378,explore_x1_5,0,train
P5_mixed_nowit_informative,11,1200,False,9,530.0,0.001470224305510694,6.856715631119378,explore_x1_5,0,train
P6_mixed_wit_informative,0,901,False,7,527.0,0.00038478642935198,7.017784016730726,explore_x1_5,0,train
P6_mixed_wit_informative,1,619,True,3,205.0,0.003082227886551443,6.948711787987141,explore_x1_5,0,train
P6_mixed_wit_informative,2,1008,False,7,527.0,0.0013502098910828128,7.017784016730726,explore_x1_5,0,train
P6_mixed_wit_informative,3,812,True,2,100.0,0.002359696763678872,6.923676544198569,explore_x1_5,0,train
P6_mixed_wit_informative,4,155,False,7,527.0,0.0003566132188565477,7.017784016730726,explore_x1_5,0,train
P6_mixed_wit_informative,5,1553,False,7,527.0,0.00010578159595078065,7.017784016730726,explore_x1_5,0,train
P6_mixed_wit_informative,6,864,True,5,315.0,0.0013896262424348948,6.980084634308104,explore_x1_5,0,train
P6_mixed_wit_informative,7,908,False,7,527.0,0.001701164115036788,7.017784016730726,explore_x1_5,0,train
P6_mixed_wit_informative,8,261,False,7,527.0,0.0009398351721609697,7.017784016730726,explore_x1_5,0,train
P6_mixed_wit_informative,9,659,True,5,315.0,0.001801281086801354,6.980084634308104,explore_x1_5,0,train
P6_mixed_wit_informative,10,570,True,3,205.0,0.0029375675863186077,6.948711787987141,explore_x1_5,0,train
P6_mixed_wit_informative,11,1200,False,7,527.0,0.0003477265812451853,7.017784016730726,explore_x1_5,0,train
P7_mixed_wit_weak,0,901,False,10,527.0,0.0007549407745851586,6.784807002465806,explore_x1_5,0,train
P7_mixed_wit_weak,1,619,False,10,527.0,0.004971967429257605,6.784807002465806,explore_x1_5,0,train
P7_mixed_wit_weak,2,1008,False,10,527.0,0.0025809828673539217,6.784807002465806,explore_x1_5,0,train
P7_mixed_wit_weak,3,812,False,10,527.0,4.623898228789415e-05,6.784807002465806,explore_x1_5,0,train
P7_mixed_wit_weak,4,155,False,10,527.0,0.0006888185359924704,6.784807002465806,explore_x1_5,0,train
P7_mixed_wit_weak,5,1553,False,10,527.0,0.00016560018455680675,6.784807002465806,explore_x1_5,0,train
P7_mixed_wit_weak,6,864,True,4,410.0,0.0011731119324951862,6.701486167385601,explore_x1_5,0,train
P7_mixed_wit_weak,7,908,True,4,410.0,0.0030962067681436787,6.701486167385601,explore_x1_5,0,train
P7_mixed_wit_weak,8,261,False,10,527.0,0.0010846637525980393,6.784807002465806,explore_x1_5,0,train
P7_mixed_wit_weak,9,659,True,3,212.0,0.002995529784090946,6.6623797459506235,explore_x1_5,0,train
P7_mixed_wit_weak,10,570,False,10,527.0,0.004218563854188232,6.784807002465806,explore_x1_5,0,train
P7_mixed_wit_weak,11,1200,False,10,527.0,0.0015017969369389677,6.784807002465806,explore_x1_5,0,train
P8_mixed_wit_vague,0,901,False,9,530.0,0.0011738492063482638,6.491958441364889,explore_x1_5,0,train
P8_mixed_wit_vague,1,619,False,9,530.0,0.004598772622613319,6.491958441364889,explore_x1_5,0,train
P8_mixed_wit_vague,2,1008,False,9,530.0,0.003299950639176689,6.491958441364889,explore_x1_5,0,train
P8_mixed_wit_vague,3,812,True,2,320.0,0.007253947852923518,6.365258520179754,explore_x1_5,0,train
P8_mixed_wit_vague,4,155,True,2,320.0,0.0003574235546855078,6.365258520179754,explore_x1_5,0,train
P8_mixed_wit_vague,5,1553,False,9,530.0,0.00014788653551096358,6.491958441364889,explore_x1_5,0,train
P8_mixed_wit_vague,6,864,False,9,530.0,0.001658496310366549,6.491958441364889,explore_x1_5,0,train
P8_mixed_wit_vague,7,908,True,7,520.0,0.0009268502013662006,6.472983442672398,explore_x1_5,0,train
P8_mixed_wit_vague,8,261,False,9,530.0,0.0005099049476660447,6.491958441364889,explore_x1_5,0,train
P8_mixed_wit_vague,9,659,False,9,530.0,0.00039301964134789367,6.491958441364889,explore_x1_5,0,train
P8_mixed_wit_vague,10,570,False,9,530.0,0.003446985387348353,6.491958441364889,explore_x1_5,0,train
P8_mixed_wit_vague,11,1200,True,6,496.0,0.0013099776327158126,6.471128860746412,explore_x1_5,0,train
P9_mixed_wit_uniform30,0,901,False,6,530.0,0.0004611165822147223,7.258053366090662,explore_x1_5,0,train
P9_mixed_wit_uniform30,1,619,True,4,258.0,0.002352914077173148,7.2276058905490945,explore_x1_5,0,train
P9_mixed_wit_uniform30,2,1008,False,6,530.0,0.001081734679735013,7.258053366090662,explore_x1_5,0,train
P9_mixed_wit_uniform30,3,812,True,2,104.0,0.001833132299764934,7.208135560332801,explore_x1_5,0,train
P9_mixed_wit_uniform30,4,155,False,6,530.0,0.00044300556151571555,7.258053366090662,explore_x1_5,0,train
P9_mixed_wit_uniform30,5,1553,False,6,530.0,0.0002817595893838447,7.258053366090662,explore_x1_5,0,train
P9_mixed_wit_uniform30,6,864,False,6,530.0,0.00031541894098223515,7.258053366090662,explore_x1_5,0,train
P9_mixed_wit_uniform30,7,908,False,6,530.0,0.0013073440122413254,7.258053366090662,explore_x1_5,0,train
P9_mixed_wit_uniform30,8,261,False,6,530.0,0.0008179271513048553,7.258053366090662,explore_x1_5,0,train
P9_mixed_wit_uniform30,9,659,True,5,518.0,0.0014043088413465544,7.246630730795049,explore_x1_5,0,train
P9_mixed_wit_uniform30,10,570,True,5,518.0,0.0005789596271628713,7.246630730795049,explore_x1_5,0,train
P9_mixed_wit_uniform30,11,1200,False,6,530.0,0.00043729282679738976,7.258053366090662,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,0,901,False,7,527.0,0.0005021498005574163,7.34380682808229,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,1,619,True,4,337.0,0.0018487306599869293,7.3374231519631765,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,2,1008,False,7,527.0,0.0009198306296999946,7.34380682808229,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,3,812,True,2,104.0,0.0014691177312811106,7.332635749316351,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,4,155,False,7,527.0,0.0004899609421074221,7.34380682808229,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,5,1553,False,7,527.0,0.00038144114288622883,7.34380682808229,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,6,864,False,7,527.0,0.00045577810588840487,7.34380682808229,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,7,908,False,7,527.0,0.0010716674733886513,7.34380682808229,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,8,261,False,7,527.0,0.0007422861016737871,7.34380682808229,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,9,659,False,7,527.0,0.00020609400373777938,7.34380682808229,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,10,570,True,4,337.0,0.0017765670065511495,7.3374231519631765,explore_x1_5,0,train
P10_mixed_wit_uniform50_temp2,11,1200,False,7,527.0,0.00048611622700266485,7.34380682808229,explore_x1_5,0,train
P3_quadratic_nowit_informative,0,901,False,11,527.0,0.0012435411032151729,6.762025003482057,soft_x0_75,0,train
P3_quadratic_nowit_informative,1,619,False,11,527.0,0.0035823946209433103,6.762025003482057,soft_x0_75,0,train
P3_quadratic_nowit_informative,2,1008,False,11,527.0,0.0012207295222908979,6.762025003482057,soft_x0_75,0,train
P3_quadratic_nowit_informative,3,812,True,1,16.0,0.0040041666689597565,6.580665615539849,soft_x0_75,0,train
P3_quadratic_nowit_informative,4,155,False,11,527.0,0.0005132570886665587,6.762025003482057,soft_x0_75,0,train
P3_quadratic_nowit_informative,5,1553,False,11,527.0,0.00017960631469190422,6.762025003482057,soft_x0_75,0,train
P3_quadratic_nowit_informative,6,864,True,5,438.0,0.001958843364879976,6.690571992067182,soft_x0_75,0,train
P3_quadratic_nowit_informative,7,908,True,5,438.0,0.002154776778631982,6.690571992067182,soft_x0_75,0,train
P3_quadratic_nowit_informative,8,261,False,11,527.0,0.0014034340094012652,6.762025003482057,soft_x0_75,0,train
P3_quadratic_nowit_informative,9,659,True,1,16.0,0.0033750666122464253,6.580665615539849,soft_x0_75,0,train
P3_quadratic_nowit_informative,10,570,False,11,527.0,0.0030790559534414528,6.762025003482057,soft_x0_75,0,train
P3_quadratic_nowit_informative,11,1200,False,11,527.0,0.0009189530674512414,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,0,901,False,11,527.0,0.0012435411032151729,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,1,619,False,11,527.0,0.0035823946209433103,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,2,1008,True,7,489.0,0.002952136743867813,6.748156196677739,soft_x0_75,0,train
P4_quadratic_wit_informative,3,812,False,11,527.0,0.0006623233257139243,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,4,155,False,11,527.0,0.0005132570886665587,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,5,1553,False,11,527.0,0.00017960631469190422,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,6,864,False,11,527.0,0.0012564501073129906,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,7,908,True,5,438.0,0.002154776778631982,6.690571992067182,soft_x0_75,0,train
P4_quadratic_wit_informative,8,261,False,11,527.0,0.0014034340094012652,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,9,659,True,5,438.0,0.0006781936372674717,6.690571992067182,soft_x0_75,0,train
P4_quadratic_wit_informative,10,570,False,11,527.0,0.0030790559534414528,6.762025003482057,soft_x0_75,0,train
P4_quadratic_wit_informative,11,1200,False,11,527.0,0.0009189530674512414,6.762025003482057,soft_x0_75,0,train
P5_mixed_nowit_informative,0,901,False,11,527.0,0.0013738105148771759,6.887410271856975,soft_x0_75,0,train
P5_mixed_nowit_informative,1,619,False,11,527.0,0.002843029222031405,6.887410271856975,soft_x0_75,0,train
P5_mixed_nowit_informative,2,1008,False,11,527.0,0.0016033717681866622,6.887410271856975,soft_x0_75,0,train
P5_mixed_nowit_informative,3,812,True,1,16.0,0.003095221121495035,6.774561365820095,soft_x0_75,0,train
P5_mixed_nowit_informative,4,155,False,11,527.0,0.0007798384355755221,6.887410271856975,soft_x0_75,0,train
P5_mixed_nowit_informative,5,1553,False,11,527.0,0.0003266784878465262,6.887410271856975,soft_x0_75,0,train
P5_mixed_nowit_informative,6,864,False,11,527.0,0.0006662978049808445,6.887410271856975,soft_x0_75,0,train
P5_mixed_nowit_informative,7,908,True,3,244.0,0.002614009960301302,6.821654420922476,soft_x0_75,0,train
P5_mixed_nowit_informative,8,261,False,11,527.0,0.001352282325238483,6.887410271856975,soft_x0_75,0,train
P5_mixed_nowit_informative,9,659,True,1,16.0,0.00267529957753668,6.774561365820095,soft_x0_75,0,train
P5_mixed_nowit_informative,10,570,False,11,527.0,0.002538140011170044,6.887410271856975,soft_x0_75,0,train
P5_mixed_nowit_informative,11,1200,False,11,527.0,0.0013316071348224237,6.887410271856975,soft_x0_75,0,train
P6_mixed_wit_informative,0,901,False,10,527.0,0.00035698360725658053,7.036940211384248,soft_x0_75,0,train
P6_mixed_wit_informative,1,619,True,5,438.0,0.003139336635267227,6.971015345190576,soft_x0_75,0,train
P6_mixed_wit_informative,2,1008,False,10,527.0,0.0012526501994470024,7.036940211384248,soft_x0_75,0,train
P6_mixed_wit_informative,3,812,True,2,52.0,0.0023386858210314933,6.918717560892937,soft_x0_75,0,train
P6_mixed_wit_informative,4,155,False,10,527.0,0.0003308460578435309,7.036940211384248,soft_x0_75,0,train
P6_mixed_wit_informative,5,1553,False,10,527.0,9.8138325115736e-05,7.036940211384248,soft_x0_75,0,train
P6_mixed_wit_informative,6,864,True,5,438.0,0.0017899261674605017,6.971015345190576,soft_x0_75,0,train
P6_mixed_wit_informative,7,908,False,10,527.0,0.00157824615422123,7.036940211384248,soft_x0_75,0,train
P6_mixed_wit_informative,8,261,False,10,527.0,0.0008719271897131581,7.036940211384248,soft_x0_75,0,train
P6_mixed_wit_informative,9,659,True,4,196.0,0.0016256829998150435,6.954998105185183,soft_x0_75,0,train
P6_mixed_wit_informative,10,570,True,5,438.0,0.0029919960112428923,6.971015345190576,soft_x0_75,0,train
P6_mixed_wit_informative,11,1200,False,10,527.0,0.0003226015260490266,7.036940211384248,soft_x0_75,0,train
P7_mixed_wit_weak,0,901,False,10,527.0,0.0006785367743534827,6.794899771887232,soft_x0_75,0,train
P7_mixed_wit_weak,1,619,False,10,527.0,0.004468778022346009,6.794899771887232,soft_x0_75,0,train
P7_mixed_wit_weak,2,1008,False,10,527.0,0.0023197737470707818,6.794899771887232,soft_x0_75,0,train
P7_mixed_wit_weak,3,812,False,10,527.0,0.0005245955752005999,6.794899771887232,soft_x0_75,0,train
P7_mixed_wit_weak,4,155,False,10,527.0,0.0006191064561111431,6.794899771887232,soft_x0_75,0,train
P7_mixed_wit_weak,5,1553,False,10,527.0,0.00014884056980928365,6.794899771887232,soft_x0_75,0,train
P7_mixed_wit_weak,6,864,True,4,410.0,0.0020859699101282367,6.7100579818690544,soft_x0_75,0,train
P7_mixed_wit_weak,7,908,True,4,410.0,0.0029043691082344483,6.7100579818690544,soft_x0_75,0,train
P7_mixed_wit_weak,8,261,False,10,527.0,0.0009748900426665148,6.794899771887232,soft_x0_75,0,train
P7_mixed_wit_weak,9,659,True,3,212.0,0.0028643504788752458,6.651833657981896,soft_x0_75,0,train
P7_mixed_wit_weak,10,570,False,10,527.0,0.0037916228747851117,6.794899771887232,soft_x0_75,0,train
P7_mixed_wit_weak,11,1200,False,10,527.0,0.0013498071420032433,6.794899771887232,soft_x0_75,0,train
P8_mixed_wit_vague,0,901,False,12,524.0,0.000966434378145766,6.523048993993846,soft_x0_75,0,train
P8_mixed_wit_vague,1,619,False,12,524.0,0.0037861864502981863,6.523048993993846,soft_x0_75,0,train
P8_mixed_wit_vague,2,1008,False,12,524.0,0.002716861524152415,6.523048993993846,soft_x0_75,0,train
P8_mixed_wit_vague,3,812,True,2,320.0,0.007040320029608236,6.362552360556643,soft_x0_75,0,train
P8_mixed_wit_vague,4,155,True,2,320.0,0.00034689747736358403,6.362552360556643,soft_x0_75,0,train
P8_mixed_wit_vague,5,1553,False,12,524.0,0.00012175552976458436,6.523048993993846,soft_x0_75,0,train
P8_mixed_wit_vague,6,864,False,12,524.0,0.0025883398774460536,6.523048993993846,soft_x0_75,0,train
P8_mixed_wit_vague,7,908,True,7,508.0,0.001959783648051155,6.500961029405085,soft_x0_75,0,train
P8_mixed_wit_vague,8,261,False,12,524.0,0.0006227189453838794,6.523048993993846,soft_x0_75,0,train
P8_mixed_wit_vague,9,659,False,12,524.0,0.0012325538993445428,6.523048993993846,soft_x0_75,0,train
P8_mixed_wit_vague,10,570,False,12,524.0,0.0028379157742610475,6.523048993993846,soft_x0_75,0,train
P8_mixed_wit_vague,11,1200,True,6,496.0,0.0021408471918485,6.498842629721049,soft_x0_75,0,train
P9_mixed_wit_uniform30,0,901,False,8,528.0,0.0004366715981144564,7.273555669237598,soft_x0_75,0,train
P9_mixed_wit_uniform30,1,619,True,5,338.0,0.002368535233247088,7.245559788702584,soft_x0_75,0,train
P9_mixed_wit_uniform30,2,1008,False,8,528.0,0.0010243891231735379,7.273555669237598,soft_x0_75,0,train
P9_mixed_wit_uniform30,3,812,True,2,104.0,0.001817642546844455,7.207178095814474,soft_x0_75,0,train
P9_mixed_wit_uniform30,4,155,False,8,528.0,0.00041952068952180776,7.273555669237598,soft_x0_75,0,train
P9_mixed_wit_uniform30,5,1553,False,8,528.0,0.00026682278392457315,7.273555669237598,soft_x0_75,0,train
P9_mixed_wit_uniform30,6,864,False,8,528.0,0.0010733106598490136,7.273555669237598,soft_x0_75,0,train
P9_mixed_wit_uniform30,7,908,False,8,528.0,0.001238038320740655,7.273555669237598,soft_x0_75,0,train
P9_mixed_wit_uniform30,8,261,False,8,528.0,0.0007745667149640246,7.273555669237598,soft_x0_75,0,train
P9_mixed_wit_uniform30,9,659,True,4,268.0,0.001316033140563585,7.231877450991267,soft_x0_75,0,train
P9_mixed_wit_uniform30,10,570,True,6,410.0,0.0014567006584623606,7.263881855866352,soft_x0_75,0,train
P9_mixed_wit_uniform30,11,1200,False,8,528.0,0.00041411080166422104,7.273555669237598,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,0,901,False,7,527.0,0.00048486312228540384,7.367072367849783,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,1,619,True,4,337.0,0.0018116841713661208,7.348971899746547,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,2,1008,False,7,527.0,0.0008881651463268746,7.367072367849783,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,3,812,True,2,104.0,0.001459313514308457,7.332636189283168,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,4,155,False,7,527.0,0.00047309386944770763,7.367072367849783,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,5,1553,False,7,527.0,0.00036830990135339664,7.367072367849783,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,6,864,False,7,527.0,0.0008342304781675371,7.367072367849783,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,7,908,False,7,527.0,0.0010347749548483957,7.367072367849783,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,8,261,False,7,527.0,0.0007167326492753653,7.367072367849783,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,9,659,False,7,527.0,0.00048536928026383946,7.367072367849783,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,10,570,True,4,337.0,0.0017409665965959396,7.348971899746547,soft_x0_75,0,train
P10_mixed_wit_uniform50_temp2,11,1200,False,7,527.0,0.00046938150997266436,7.367072367849783,soft_x0_75,0,train
P3_quadratic_nowit_informative,0,901,False,12,523.0,0.0013091391900670278,6.759640851542872,std,1,train
P3_quadratic_nowit_informative,1,619,False,12,523.0,0.0037713696639673604,6.759640851542872,std,1,train
P3_quadratic_nowit_informative,2,1008,False,12,523.0,0.0017518656793148527,6.759640851542872,std,1,train
P3_quadratic_nowit_informative,3,812,True,1,16.0,0.0040041666689597565,6.580665615539849,std,1,train
P3_quadratic_nowit_informative,4,155,False,12,523.0,0.0005403319340356658,6.759640851542872,std,1,train
P3_quadratic_nowit_informative,5,1553,False,12,523.0,0.00018908073463656013,6.759640851542872,std,1,train
P3_quadratic_nowit_informative,6,864,True,5,438.0,0.00163377964378067,6.693463284336811,std,1,train
P3_quadratic_nowit_informative,7,908,True,5,438.0,0.0019035970816200392,6.693463284336811,std,1,train
P3_quadratic_nowit_informative,8,261,False,12,523.0,0.0014774666133912126,6.759640851542872,std,1,train
P3_quadratic_nowit_informative,9,659,True,1,16.0,0.0033750666122464253,6.580665615539849,std,1,train
P3_quadratic_nowit_informative,10,570,False,12,523.0,0.003241479358130978,6.759640851542872,std,1,train
P3_quadratic_nowit_informative,11,1200,False,12,523.0,0.0009674287977472389,6.759640851542872,std,1,train
P4_quadratic_wit_informative,0,901,False,12,523.0,0.0013091391900670278,6.759640851542872,std,1,train
P4_quadratic_wit_informative,1,619,False,12,523.0,0.0037713696639673604,6.759640851542872,std,1,train
P4_quadratic_wit_informative,2,1008,True,7,489.0,0.0030900358296702952,6.73994193760665,std,1,train
P4_quadratic_wit_informative,3,812,False,12,523.0,0.0003378934496909659,6.759640851542872,std,1,train
P4_quadratic_wit_informative,4,155,False,12,523.0,0.0005403319340356658,6.759640851542872,std,1,train
P4_quadratic_wit_informative,5,1553,False,12,523.0,0.00018908073463656013,6.759640851542872,std,1,train
P4_quadratic_wit_informative,6,864,False,12,523.0,0.0008635876792903172,6.759640851542872,std,1,train
P4_quadratic_wit_informative,7,908,True,5,438.0,0.0019035970816200392,6.693463284336811,std,1,train
P4_quadratic_wit_informative,8,261,False,12,523.0,0.0014774666133912126,6.759640851542872,std,1,train
P4_quadratic_wit_informative,9,659,True,5,438.0,0.0003863512718485111,6.693463284336811,std,1,train
P4_quadratic_wit_informative,10,570,False,12,523.0,0.003241479358130978,6.759640851542872,std,1,train
P4_quadratic_wit_informative,11,1200,False,12,523.0,0.0009674287977472389,6.759640851542872,std,1,train
P5_mixed_nowit_informative,0,901,False,9,530.0,0.0014434704257405802,6.881252321581813,std,1,train
P5_mixed_nowit_informative,1,619,False,9,530.0,0.0029871867750884728,6.881252321581813,std,1,train
P5_mixed_nowit_informative,2,1008,False,9,530.0,0.0014429040350752004,6.881252321581813,std,1,train
P5_mixed_nowit_informative,3,812,True,1,16.0,0.003095221121495035,6.774561365820095,std,1,train
P5_mixed_nowit_informative,4,155,False,9,530.0,0.0008193806252165038,6.881252321581813,std,1,train
